"order_id","customer","customer_id","employee","employee_id","product_name","product_id","quantity","unit_price","order_date","required_date","shipped_date","ship_via","freight","ship_name","ship_address","ship_city","ship_region","ship_postal_code","ship_country","product_id-2","quantity-2","unit_price-2","discount"
"10763","Folies gourmandes","FOLIG","Janet Leverling","3","Guaraná Fantástica","24","20","4.5","0","1997-12-31","1997-12-08","3","37.35","Folies gourmandes","184, chaussée de Tournai","Lille","","59000","France","24","20","4.5","0"
"10764","Ernst Handel","ERNSH","Michael Suyama","6","Aniseed Syrup","3","20","10","0.1","1997-12-31","1997-12-08","3","145.45","Ernst Handel","Kirchgasse 6","Graz","","8010","Austria","3","20","10","0.1"
"10764","Ernst Handel","ERNSH","Michael Suyama","6","Chartreuse verte","39","130","18","0.1","1997-12-31","1997-12-08","3","145.45","Ernst Handel","Kirchgasse 6","Graz","","8010","Austria","39","130","18","0.1"
"10765","QUICK-Stop","QUICK","Janet Leverling","3","Louisiana Fiery Hot Pepper Sauce","65","80","21.05","0.1","1998-01-01","1997-12-09","3","42.74","QUICK-Stop","Taucherstraße 10","Cunewalde","","01307","Germany","65","80","21.05","0.1"
"10766","Ottilies Käseladen","OTTIK","Margaret Peacock","4","Chang","2","40","19","0","1998-01-02","1997-12-09","1","157.55","Ottilies Käseladen","Mehrheimerstr. 369","Köln","","50739","Germany","2","40","19","0"
"10766","Ottilies Käseladen","OTTIK","Margaret Peacock","4","Uncle Bob's Organic Dried Pears","7","35","30","0","1998-01-02","1997-12-09","1","157.55","Ottilies Käseladen","Mehrheimerstr. 369","Köln","","50739","Germany","7","35","30","0"
"10766","Ottilies Käseladen","OTTIK","Margaret Peacock","4","Scottish Longbreads","68","40","12.5","0","1998-01-02","1997-12-09","1","157.55","Ottilies Käseladen","Mehrheimerstr. 369","Köln","","50739","Germany","68","40","12.5","0"
"10767","Suprêmes délices","SUPRD","Margaret Peacock","4","Singaporean Hokkien Fried Mee","42","2","14","0","1998-01-02","1997-12-15","3","1.59","Suprêmes délices","Boulevard Tirou, 255","Charleroi","","B-6000","Belgium","42","2","14","0"
"10768","Around the Horn","AROUT","Janet Leverling","3","Gustaf's Knäckebröd","22","4","21","0","1998-01-05","1997-12-15","2","146.32","Around the Horn","Brook Farm Stratford St. Mary","Colchester","Essex","CO7 6JX","UK","22","4","21","0"
"10768","Around the Horn","AROUT","Janet Leverling","3","Gorgonzola Telino","31","50","12.5","0","1998-01-05","1997-12-15","2","146.32","Around the Horn","Brook Farm Stratford St. Mary","Colchester","Essex","CO7 6JX","UK","31","50","12.5","0"
"10768","Around the Horn","AROUT","Janet Leverling","3","Camembert Pierrot","60","15","34","0","1998-01-05","1997-12-15","2","146.32","Around the Horn","Brook Farm Stratford St. Mary","Colchester","Essex","CO7 6JX","UK","60","15","34","0"
"10768","Around the Horn","AROUT","Janet Leverling","3","Flotemysost","71","12","21.5","0","1998-01-05","1997-12-15","2","146.32","Around the Horn","Brook Farm Stratford St. Mary","Colchester","Essex","CO7 6JX","UK","71","12","21.5","0"
"10769","Vaffeljernet","VAFFE","Janet Leverling","3","Jack's New England Clam Chowder","41","30","9.65","0.05","1998-01-05","1997-12-12","1","65.06","Vaffeljernet","Smagsloget 45","Århus","","8200","Denmark","41","30","9.65","0.05"
"10769","Vaffeljernet","VAFFE","Janet Leverling","3","Filo Mix","52","15","7","0.05","1998-01-05","1997-12-12","1","65.06","Vaffeljernet","Smagsloget 45","Århus","","8200","Denmark","52","15","7","0.05"
"10769","Vaffeljernet","VAFFE","Janet Leverling","3","Sirop d'érable","61","20","28.5","0","1998-01-05","1997-12-12","1","65.06","Vaffeljernet","Smagsloget 45","Århus","","8200","Denmark","61","20","28.5","0"
"10769","Vaffeljernet","VAFFE","Janet Leverling","3","Tarte au sucre","62","15","49.3","0","1998-01-05","1997-12-12","1","65.06","Vaffeljernet","Smagsloget 45","Århus","","8200","Denmark","62","15","49.3","0"
"10770","Hanari Carnes","HANAR","Laura Callahan","8","Queso Cabrales","11","15","21","0.25","1998-01-06","1997-12-17","3","5.32","Hanari Carnes","Rua do Paço, 67","Rio de Janeiro","RJ","05454-876","Brazil","11","15","21","0.25"
"10771","Ernst Handel","ERNSH","Anne Dodsworth","9","Flotemysost","71","16","21.5","0","1998-01-07","1998-01-02","2","11.19","Ernst Handel","Kirchgasse 6","Graz","","8010","Austria","71","16","21.5","0"
"10772","Lehmanns Marktstand","LEHMS","Janet Leverling","3","Thüringer Rostbratwurst","29","18","123.79","0","1998-01-07","1997-12-19","2","91.28","Lehmanns Marktstand","Magazinweg 7","Frankfurt a.M.","","60528","Germany","29","18","123.79","0"
"10772","Lehmanns Marktstand","LEHMS","Janet Leverling","3","Raclette Courdavault","59","25","55","0","1998-01-07","1997-12-19","2","91.28","Lehmanns Marktstand","Magazinweg 7","Frankfurt a.M.","","60528","Germany","59","25","55","0"
"10773","Ernst Handel","ERNSH","Nancy Davolio","1","Alice Mutton","17","33","39","0","1998-01-08","1997-12-16","3","96.43","Ernst Handel","Kirchgasse 6","Graz","","8010","Austria","17","33","39","0"
"10773","Ernst Handel","ERNSH","Nancy Davolio","1","Gorgonzola Telino","31","70","12.5","0.2","1998-01-08","1997-12-16","3","96.43","Ernst Handel","Kirchgasse 6","Graz","","8010","Austria","31","70","12.5","0.2"
"10773","Ernst Handel","ERNSH","Nancy Davolio","1","Rhönbräu Klosterbier","75","7","7.75","0.2","1998-01-08","1997-12-16","3","96.43","Ernst Handel","Kirchgasse 6","Graz","","8010","Austria","75","7","7.75","0.2"
"10774","Folk och fä HB","FOLKO","Margaret Peacock","4","Gorgonzola Telino","31","2","12.5","0.25","1997-12-25","1997-12-12","1","48.2","Folk och fä HB","Åkergatan 24","Bräcke","","S-844 67","Sweden","31","2","12.5","0.25"
"10774","Folk och fä HB","FOLKO","Margaret Peacock","4","Louisiana Hot Spiced Okra","66","50","17","0","1997-12-25","1997-12-12","1","48.2","Folk och fä HB","Åkergatan 24","Bräcke","","S-844 67","Sweden","66","50","17","0"
"10775","The Cracker Box","THECR","Robert King","7","Ikura","10","6","31","0","1998-01-09","1997-12-26","1","20.25","The Cracker Box","55 Grizzly Peak Rd.","Butte","MT","59801","USA","10","6","31","0"
"10775","The Cracker Box","THECR","Robert King","7","Laughing Lumberjack Lager","67","3","14","0","1998-01-09","1997-12-26","1","20.25","The Cracker Box","55 Grizzly Peak Rd.","Butte","MT","59801","USA","67","3","14","0"
"10776","Ernst Handel","ERNSH","Nancy Davolio","1","Gorgonzola Telino","31","16","12.5","0.05","1998-01-12","1997-12-18","3","351.53","Ernst Handel","Kirchgasse 6","Graz","","8010","Austria","31","16","12.5","0.05"
"10776","Ernst Handel","ERNSH","Nancy Davolio","1","Singaporean Hokkien Fried Mee","42","12","14","0.05","1998-01-12","1997-12-18","3","351.53","Ernst Handel","Kirchgasse 6","Graz","","8010","Austria","42","12","14","0.05"
"10776","Ernst Handel","ERNSH","Nancy Davolio","1","Rogede sild","45","27","9.5","0.05","1998-01-12","1997-12-18","3","351.53","Ernst Handel","Kirchgasse 6","Graz","","8010","Austria","45","27","9.5","0.05"
"10776","Ernst Handel","ERNSH","Nancy Davolio","1","Manjimup Dried Apples","51","120","53","0.05","1998-01-12","1997-12-18","3","351.53","Ernst Handel","Kirchgasse 6","Graz","","8010","Austria","51","120","53","0.05"
"10777","Gourmet Lanchonetes","GOURL","Robert King","7","Singaporean Hokkien Fried Mee","42","20","14","0.2","1997-12-29","1998-01-21","2","3.01","Gourmet Lanchonetes","Av. Brasil, 442","Campinas","SP","04876-786","Brazil","42","20","14","0.2"
"10778","Berglunds snabbköp","BERGS","Janet Leverling","3","Jack's New England Clam Chowder","41","10","9.65","0","1998-01-13","1997-12-24","1","6.79","Berglunds snabbköp","Berguvsvägen  8","Luleå","","S-958 22","Sweden","41","10","9.65","0"
"10779","Morgenstern Gesundkost","MORGK","Janet Leverling","3","Pavlova","16","20","17.45","0","1998-01-13","1998-01-14","2","58.13","Morgenstern Gesundkost","Heerstr. 22","Leipzig","","04179","Germany","16","20","17.45","0"
"10779","Morgenstern Gesundkost","MORGK","Janet Leverling","3","Tarte au sucre","62","20","49.3","0","1998-01-13","1998-01-14","2","58.13","Morgenstern Gesundkost","Heerstr. 22","Leipzig","","04179","Germany","62","20","49.3","0"
"10780","LILA-Supermercado","LILAS","Andrew Fuller","2","Outback Lager","70","35","15","0","1997-12-30","1997-12-25","1","42.13","LILA-Supermercado","Carrera 52 con Ave. Bolívar #65-98 Llano Largo","Barquisimeto","Lara","3508","Venezuela","70","35","15","0"
"10780","LILA-Supermercado","LILAS","Andrew Fuller","2","Original Frankfurter grüne Soße","77","15","13","0","1997-12-30","1997-12-25","1","42.13","LILA-Supermercado","Carrera 52 con Ave. Bolívar #65-98 Llano Largo","Barquisimeto","Lara","3508","Venezuela","77","15","13","0"
"10781","Wartian Herkku","WARTH","Andrew Fuller","2","Tourtière","54","3","7.45","0.2","1998-01-14","1997-12-19","3","73.16","Wartian Herkku","Torikatu 38","Oulu","","90110","Finland","54","3","7.45","0.2"
"10781","Wartian Herkku","WARTH","Andrew Fuller","2","Gnocchi di nonna Alice","56","20","38","0.2","1998-01-14","1997-12-19","3","73.16","Wartian Herkku","Torikatu 38","Oulu","","90110","Finland","56","20","38","0.2"
"10781","Wartian Herkku","WARTH","Andrew Fuller","2","Longlife Tofu","74","35","10","0","1998-01-14","1997-12-19","3","73.16","Wartian Herkku","Torikatu 38","Oulu","","90110","Finland","74","35","10","0"
"10782","Cactus Comidas para llevar","CACTU","Anne Dodsworth","9","Gorgonzola Telino","31","1","12.5","0","1998-01-14","1997-12-22","3","1.1","Cactus Comidas para llevar","Cerrito 333","Buenos Aires","","1010","Argentina","31","1","12.5","0"
"10783","Hanari Carnes","HANAR","Margaret Peacock","4","Gorgonzola Telino","31","10","12.5","0","1998-01-15","1997-12-19","2","124.98","Hanari Carnes","Rua do Paço, 67","Rio de Janeiro","RJ","05454-876","Brazil","31","10","12.5","0"
"10783","Hanari Carnes","HANAR","Margaret Peacock","4","Côte de Blaye","38","5","263.5","0","1998-01-15","1997-12-19","2","124.98","Hanari Carnes","Rua do Paço, 67","Rio de Janeiro","RJ","05454-876","Brazil","38","5","263.5","0"
"10784","Magazzini Alimentari Riuniti","MAGAA","Margaret Peacock","4","Inlagd Sill","36","30","19","0","1998-01-15","1997-12-22","3","70.09","Magazzini Alimentari Riuniti","Via Ludovico il Moro 22","Bergamo","","24100","Italy","36","30","19","0"
"10784","Magazzini Alimentari Riuniti","MAGAA","Margaret Peacock","4","Chartreuse verte","39","2","18","0.15","1998-01-15","1997-12-22","3","70.09","Magazzini Alimentari Riuniti","Via Ludovico il Moro 22","Bergamo","","24100","Italy","39","2","18","0.15"
"10784","Magazzini Alimentari Riuniti","MAGAA","Margaret Peacock","4","Mozzarella di Giovanni","72","30","34.8","0.15","1998-01-15","1997-12-22","3","70.09","Magazzini Alimentari Riuniti","Via Ludovico il Moro 22","Bergamo","","24100","Italy","72","30","34.8","0.15"
"10785","GROSELLA-Restaurante","GROSR","Nancy Davolio","1","Ikura","10","10","31","0","1998-01-15","1997-12-24","3","1.51","GROSELLA-Restaurante","5ª Ave. Los Palos Grandes","Caracas","DF","1081","Venezuela","10","10","31","0"
"10785","GROSELLA-Restaurante","GROSR","Nancy Davolio","1","Rhönbräu Klosterbier","75","10","7.75","0","1998-01-15","1997-12-24","3","1.51","GROSELLA-Restaurante","5ª Ave. Los Palos Grandes","Caracas","DF","1081","Venezuela","75","10","7.75","0"
"10786","Queen Cozinha","QUEEN","Laura Callahan","8","Northwoods Cranberry Sauce","8","30","40","0.2","1998-01-16","1997-12-23","1","110.87","Queen Cozinha","Alameda dos Canàrios, 891","Sao Paulo","SP","05487-020","Brazil","8","30","40","0.2"
"10786","Queen Cozinha","QUEEN","Laura Callahan","8","Nord-Ost Matjeshering","30","15","25.89","0.2","1998-01-16","1997-12-23","1","110.87","Queen Cozinha","Alameda dos Canàrios, 891","Sao Paulo","SP","05487-020","Brazil","30","15","25.89","0.2"
"10786","Queen Cozinha","QUEEN","Laura Callahan","8","Rhönbräu Klosterbier","75","42","7.75","0.2","1998-01-16","1997-12-23","1","110.87","Queen Cozinha","Alameda dos Canàrios, 891","Sao Paulo","SP","05487-020","Brazil","75","42","7.75","0.2"
"10787","La maison d'Asie","LAMAI","Andrew Fuller","2","Chang","2","15","19","0.05","1998-01-02","1997-12-26","1","249.93","La maison d'Asie","1 rue Alsace-Lorraine","Toulouse","","31000","France","2","15","19","0.05"
"10787","La maison d'Asie","LAMAI","Andrew Fuller","2","Thüringer Rostbratwurst","29","20","123.79","0.05","1998-01-02","1997-12-26","1","249.93","La maison d'Asie","1 rue Alsace-Lorraine","Toulouse","","31000","France","29","20","123.79","0.05"
"10788","QUICK-Stop","QUICK","Nancy Davolio","1","Teatime Chocolate Biscuits","19","50","9.2","0.05","1998-01-19","1998-01-19","2","42.7","QUICK-Stop","Taucherstraße 10","Cunewalde","","01307","Germany","19","50","9.2","0.05"
"10788","QUICK-Stop","QUICK","Nancy Davolio","1","Rhönbräu Klosterbier","75","40","7.75","0.05","1998-01-19","1998-01-19","2","42.7","QUICK-Stop","Taucherstraße 10","Cunewalde","","01307","Germany","75","40","7.75","0.05"
"10789","Folies gourmandes","FOLIG","Nancy Davolio","1","Carnarvon Tigers","18","30","62.5","0","1998-01-19","1997-12-31","2","100.6","Folies gourmandes","184, chaussée de Tournai","Lille","","59000","France","18","30","62.5","0"
"10789","Folies gourmandes","FOLIG","Nancy Davolio","1","Steeleye Stout","35","15","18","0","1998-01-19","1997-12-31","2","100.6","Folies gourmandes","184, chaussée de Tournai","Lille","","59000","France","35","15","18","0"
"10789","Folies gourmandes","FOLIG","Nancy Davolio","1","Vegie-spread","63","30","43.9","0","1998-01-19","1997-12-31","2","100.6","Folies gourmandes","184, chaussée de Tournai","Lille","","59000","France","63","30","43.9","0"
"10789","Folies gourmandes","FOLIG","Nancy Davolio","1","Scottish Longbreads","68","18","12.5","0","1998-01-19","1997-12-31","2","100.6","Folies gourmandes","184, chaussée de Tournai","Lille","","59000","France","68","18","12.5","0"
"10790","Gourmet Lanchonetes","GOURL","Michael Suyama","6","Uncle Bob's Organic Dried Pears","7","3","30","0.15","1998-01-19","1997-12-26","1","28.23","Gourmet Lanchonetes","Av. Brasil, 442","Campinas","SP","04876-786","Brazil","7","3","30","0.15"
"10790","Gourmet Lanchonetes","GOURL","Michael Suyama","6","Gnocchi di nonna Alice","56","20","38","0.15","1998-01-19","1997-12-26","1","28.23","Gourmet Lanchonetes","Av. Brasil, 442","Campinas","SP","04876-786","Brazil","56","20","38","0.15"
"10791","Frankenversand","FRANK","Michael Suyama","6","Thüringer Rostbratwurst","29","14","123.79","0.05","1998-01-20","1998-01-01","2","16.85","Frankenversand","Berliner Platz 43","München","","80805","Germany","29","14","123.79","0.05"
"10791","Frankenversand","FRANK","Michael Suyama","6","Jack's New England Clam Chowder","41","20","9.65","0.05","1998-01-20","1998-01-01","2","16.85","Frankenversand","Berliner Platz 43","München","","80805","Germany","41","20","9.65","0.05"
"10792","Wolski  Zajazd","WOLZA","Nancy Davolio","1","Chang","2","10","19","0","1998-01-20","1997-12-31","3","23.79","Wolski Zajazd","ul. Filtrowa 68","Warszawa","","01-012","Poland","2","10","19","0"
"10792","Wolski  Zajazd","WOLZA","Nancy Davolio","1","Tourtière","54","3","7.45","0","1998-01-20","1997-12-31","3","23.79","Wolski Zajazd","ul. Filtrowa 68","Warszawa","","01-012","Poland","54","3","7.45","0"
"10792","Wolski  Zajazd","WOLZA","Nancy Davolio","1","Scottish Longbreads","68","15","12.5","0","1998-01-20","1997-12-31","3","23.79","Wolski Zajazd","ul. Filtrowa 68","Warszawa","","01-012","Poland","68","15","12.5","0"
"10793","Around the Horn","AROUT","Janet Leverling","3","Jack's New England Clam Chowder","41","14","9.65","0","1998-01-21","1998-01-08","3","4.52","Around the Horn","Brook Farm Stratford St. Mary","Colchester","Essex","CO7 6JX","UK","41","14","9.65","0"
"10793","Around the Horn","AROUT","Janet Leverling","3","Filo Mix","52","8","7","0","1998-01-21","1998-01-08","3","4.52","Around the Horn","Brook Farm Stratford St. Mary","Colchester","Essex","CO7 6JX","UK","52","8","7","0"
"10794","Que Delícia","QUEDE","Michael Suyama","6","Tofu","14","15","23.25","0.2","1998-01-21","1998-01-02","1","21.49","Que Delícia","Rua da Panificadora, 12","Rio de Janeiro","RJ","02389-673","Brazil","14","15","23.25","0.2"
"10794","Que Delícia","QUEDE","Michael Suyama","6","Tourtière","54","6","7.45","0.2","1998-01-21","1998-01-02","1","21.49","Que Delícia","Rua da Panificadora, 12","Rio de Janeiro","RJ","02389-673","Brazil","54","6","7.45","0.2"
"10795","Ernst Handel","ERNSH","Laura Callahan","8","Pavlova","16","65","17.45","0","1998-01-21","1998-01-20","2","126.66","Ernst Handel","Kirchgasse 6","Graz","","8010","Austria","16","65","17.45","0"
"10795","Ernst Handel","ERNSH","Laura Callahan","8","Alice Mutton","17","35","39","0.25","1998-01-21","1998-01-20","2","126.66","Ernst Handel","Kirchgasse 6","Graz","","8010","Austria","17","35","39","0.25"
"10796","HILARION-Abastos","HILAA","Janet Leverling","3","Gumbär Gummibärchen","26","21","31.23","0.2","1998-01-22","1998-01-14","1","26.52","HILARION-Abastos","Carrera 22 con Ave. Carlos Soublette #8-35","San Cristóbal","Táchira","5022","Venezuela","26","21","31.23","0.2"
"10796","HILARION-Abastos","HILAA","Janet Leverling","3","Gula Malacca","44","10","19.45","0","1998-01-22","1998-01-14","1","26.52","HILARION-Abastos","Carrera 22 con Ave. Carlos Soublette #8-35","San Cristóbal","Táchira","5022","Venezuela","44","10","19.45","0"
"10796","HILARION-Abastos","HILAA","Janet Leverling","3","Wimmers gute Semmelknödel","64","35","33.25","0.2","1998-01-22","1998-01-14","1","26.52","HILARION-Abastos","Carrera 22 con Ave. Carlos Soublette #8-35","San Cristóbal","Táchira","5022","Venezuela","64","35","33.25","0.2"
"10796","HILARION-Abastos","HILAA","Janet Leverling","3","Gudbrandsdalsost","69","24","36","0.2","1998-01-22","1998-01-14","1","26.52","HILARION-Abastos","Carrera 22 con Ave. Carlos Soublette #8-35","San Cristóbal","Táchira","5022","Venezuela","69","24","36","0.2"
"10797","Drachenblut Delikatessen","DRACD","Robert King","7","Queso Cabrales","11","20","21","0","1998-01-22","1998-01-05","2","33.35","Drachenblut Delikatessen","Walserweg 21","Aachen","","52066","Germany","11","20","21","0"
"10798","Island Trading","ISLAT","Andrew Fuller","2","Tarte au sucre","62","2","49.3","0","1998-01-23","1998-01-05","1","2.33","Island Trading","Garden House Crowther Way","Cowes","Isle of Wight","PO31 7PJ","UK","62","2","49.3","0"
